,0,1,2,3,4,5,Target
0,-2.6990675861511226,-0.054638488765065496,0.02282471265396957,-3.4310844610591875,0.4801004083525289,-0.8865446522576867,0.0
1,-0.8865916495207626,0.8921334864569985,-2.284010185604184,2.198626579203207,-1.3508728562608283,0.9748646336602809,0.0
2,2.204668933342364,-0.3130932845528065,-1.819415537030753,-1.4298111109893452,-1.7642776143777739,-0.11929155533936431,0.0
3,0.30756382430130635,-0.5497748142752936,-0.15395417965062386,-2.5885837806051337,-3.037643256510009,-0.2513555279106958,0.0
4,1.3875202634332435,2.711756401257328,0.3241215262196784,0.32468989595939135,2.4307928153771154,-0.060373254952835964,0.0
5,-0.0024733276802955118,-0.7141025914725665,1.2126240405793318,2.7883830141034185,1.4283316695708645,-3.616814722303018,0.0
6,-0.41137105360978676,-0.5241768527123734,-1.9990165099594015,-2.730390791138867,2.716461786644788,2.040703350632099,0.0
7,-0.39821303044880274,-0.5354775598364068,1.063110174567969,2.130870480635699,-2.5239167772036675,-2.65318458125852,0.0
8,4.236657789152872,0.09516121457680438,0.3609572128667127,-1.041523317608176,-1.2182871351745983,-1.5688894260224817,0.0
9,-1.16768955715163,-2.7574477777962603,1.855021055310491,0.7220019155522284,-0.4030333982397316,-0.022215905453174756,0.0
10,-0.6426417511505935,1.7810961584617155,0.8490493253576314,-0.14642701621003873,-0.7386537135568618,-1.7098539372689956,0.0
11,1.4661084003371139,-0.7713742837339161,-0.71830511663903,-3.9507005585144253,-0.7578069898440418,-1.829633710503261,0.0
12,-1.986412731257409,-1.4974327312857518,1.076973333757465,-2.7652285920168396,0.8648229972287229,-0.7186237272627256,0.0
13,2.0693635048423085,0.3069400795003343,-0.20786128768765977,2.3315321647898006,3.2731655259269736,-1.4730994120203214,0.0
14,3.345022369801244,0.6274633040450661,2.418273746743149,-0.8554592306109452,-2.0077657892715886,-0.07692837764491944,0.0
15,0.9965691027298904,2.683976707311933,0.4425329355695453,-1.733510918997637,-1.0204712487289647,-0.29157212085684314,0.0
16,0.36699197945914275,2.7139637086341715,0.5361819116546451,-0.1071854930571714,4.078737768342581,0.3335178772123024,0.0
17,-0.5280598323608521,1.1509390786050098,2.022944618528239,-1.2343478970617063,-1.165915357040804,-0.5372182849113374,0.0
18,3.0149997734390883,1.5605727593043595,0.6209310072295544,-0.03929703374059379,-0.681189067395306,1.5306415874825898,0.0
19,1.1153777596063916,-1.1381593839560833,1.2011215794259726,1.941113416739788,3.602348451724591,0.6832257037818126,0.0
20,-1.3954310314926888,1.8871485829674093,-0.3706880038025808,-0.04696591387326787,-1.45166239081615,1.4782905818824759,0.0
21,-2.7817895749831134,1.1157589041838243,-1.3302892384751797,-2.1124039564348376,0.9408413115186587,-0.8437165184657829,0.0
22,-1.6619704632363286,-0.5274414952214359,-1.509611917046497,-1.960616630580967,-1.5286458689594875,-3.5614078627008237,0.0
23,2.056974616636494,3.856391275652042,-0.670731801224461,1.2685603296548749,0.7950618890838648,0.24044977756842112,0.0
24,2.2413141617151915,-2.7309069176353518,0.8850988332105025,-0.863081855586306,0.9620749484745801,-0.16199269765891344,0.0
25,0.10309972505200182,-2.4053287319719,-1.7678073426710905,-2.52409393297894,1.16410350092906,-1.645904650101333,0.0
26,-0.9271131855022761,-1.3943741230191895,3.45878367959072,-2.1300842588697644,-0.3259806723633405,2.236301991279843,0.0
27,-1.571899622347812,-2.5288478765762044,3.363434254680479,-1.0200755905238559,-0.3390457880640687,-1.8267940970814789,0.0
28,-0.14654984206489008,-4.285216076592542,0.5276629651722899,-0.9673605373017748,-0.027822382057590467,0.43549040662665206,0.0
29,-0.5200172092356254,-0.15259828642384932,-1.6258888551332404,-0.7369455856077467,0.32149290358590576,-3.380319039957463,0.0
30,-0.28926333159105955,2.5617415824646113,0.9472149476282485,-2.8883303279578,2.0715549904153168,-0.8022831071284253,0.0
31,0.6426453400428569,-1.4749810127544674,-1.1813355636314582,1.4232391148731036,-1.2729347013446812,-4.100966620199896,0.0
32,0.09821250627266309,-0.67448362015584,3.380684196538864,-0.040819462241948656,2.6393072742905934,2.1715569663846326,0.0
33,-1.1417615158302175,-0.7615277061284047,1.9650871293641359,-1.9262002814018775,2.05386168988655,-1.3764357370612066,0.0
34,2.169322710899415,0.8718661201224664,-0.26813851811391753,-2.529379664330509,3.411784500717216,-0.14716649679873584,0.0
35,-0.9952362527465208,1.3689445771203124,-0.9863740426285048,-3.598796036074443,-1.352568920441204,-1.252192493404566,0.0
36,-3.58861627206816,1.0380862414106833,-0.8975130017332509,-2.3938101701672854,0.25959271963913366,0.44367277116382553,0.0
37,2.3915295747059018,-0.07768046190669065,0.10064651495167087,3.561804026893787,1.799177480403146,-1.6605531371737325,0.0
38,2.11730268388194,0.17498663816479,-2.87649280794263,0.8291048662424867,1.6137567464911653,2.146912324237076,0.0
39,0.8894468301494607,1.9605654114002764,0.6598972406237378,2.333572679012769,-3.248520156127368,1.0917909656097189,0.0
40,0.6195716127133641,1.7016861323424042,0.7300750653798227,-3.7314733748921425,0.5032678298256101,-2.343238588427395,0.0
41,1.4443880171215993,0.5652442861265179,-1.1198803321231465,2.403305397613752,-1.6396348675622683,-3.5141867199820664,0.0
42,2.9247639569914883,2.554172363581346,-2.045436957313785,0.4096423531286142,0.2290196028854492,-1.886496475046994,0.0
43,2.2776751953540675,0.6308702583893799,0.2782110049941888,0.44852263881243637,3.6295550876138485,-2.0928199075071188,0.0
44,-0.9514137385295909,3.480255351540789,0.6818891862201228,-1.8673034260402122,-0.7831582665713901,-0.2783259815725758,0.0
45,0.6112073534710358,-2.8916948080773333,-1.5966922182495114,-1.2771585151447438,1.9986440762132593,1.3452020219396772,0.0
46,0.027693480178397678,-0.06727568714828269,0.6409650028841627,1.7869378066177664,-2.0639872965418826,-0.6423492109487743,0.0
47,0.5973118088031546,-0.5451928447748973,1.3948773977950637,2.4239761770136834,2.7346545650423604,2.006247750517937,0.0
48,2.614947022084735,0.7086857134046234,0.2377653157722035,-0.6719447945012682,-3.1653915214267703,-0.5153253071033443,0.0
49,0.037972358871463996,-0.33989914775150787,-0.659070589492881,-2.6991557151673296,-3.2728847549923854,0.7618899679755753,0.0
50,-1.1738552039738726,0.7575580112636242,-0.4711914834370319,3.303722026183662,-2.0240474051037802,0.5991439542537087,0.0
51,-2.020972762640889,-0.6966147011924226,2.60718624988154,-2.0325046656926817,2.2248286531319774,0.9067765936705392,0.0
52,0.06024284546879066,-2.5128278954240124,-1.4495362129193956,-1.476554713979473,-1.9823047967679086,-0.21131290554399484,0.0
53,-1.1512909141396896,-3.3569942385414575,-0.5786373054078107,2.310124751917696,0.2686938372296783,-2.0731233951184813,0.0
54,2.8022202150502675,2.70492457907769,1.6094319920689983,1.126354329390554,-1.3339484753765607,0.673272165863076,0.0
55,-2.2943435617134345,-1.0248752078967769,2.33185350842136,-1.595865450497953,1.0713761798463644,2.441465130721805,0.0
56,1.257363546898417,1.8618755910004845,1.8989674138213317,-2.477429032749016,0.9638747618766548,0.47655964891224567,0.0
57,-1.4128108381304672,0.7113127194708992,-0.996316698997644,1.2127261851064404,0.3599331919953652,-1.5775569601248272,0.0
58,-0.07409081052251221,-0.437966065233689,-0.6821630824340872,1.2072946100648707,1.1597153690716802,-3.8876382174179613,0.0
59,0.9302691988166965,0.4848894890572373,-2.8721794499915863,2.506278632989968,0.5823582301384347,1.5245762025305076,0.0
60,1.987328069315656,-1.0129465760946488,0.10194639707545772,3.454573625508992,1.9206153739916623,1.586425476660473,0.0
61,0.08152807276090179,0.3199899564736324,-1.882558707648696,-2.4444322669643515,-0.34529032696185435,1.1445689223011515,0.0
62,0.5488608278852505,0.382649890538417,3.527577063654844,1.610476576183264,0.0979370774835111,1.0138153998076387,0.0
63,3.1353886801080684,2.060448071089777,0.10423798444161214,0.6513785103758956,-3.211364478027987,0.18250793734564752,0.0
64,0.31435068676956757,-0.6311820976777565,-0.3356659261028021,-1.983796562401908,0.6640007843668352,4.33005964073087,0.0
65,1.0207322917846824,-2.5976383544600488,-1.5405221926178845,-2.0079372051122713,1.2144776486021858,2.754797624505537,0.0
66,2.1693743174904405,2.030566949904572,1.9787946456690761,-2.2473179241993857,-0.14358256364575617,1.442910967685151,0.0
67,0.14451354608506506,0.12253725136723226,2.093022480923553,0.28724524402126406,-2.4192621286552884,1.0061289378275635,0.0
68,-0.5856950141664878,0.7074236163497698,-0.752854583956097,-2.8713552619887994,-1.1441434340804846,-3.5281092741051645,0.0
69,-1.5853669906696757,-1.0887266680751395,2.4676978199943385,-1.5881816927037242,-0.39775536375019627,3.535515099502325,0.0
70,2.338071451564457,-2.7824535270104125,-2.0274559866694073,0.4298728892932093,1.8342792444775222,0.008741035812974474,0.0
71,-1.0333091090201654,-0.10538465990927293,-4.381534716801273,-1.390200735849465,-0.9408002278017156,0.537717266976169,0.0
72,-2.223333965848159,1.8993625525119064,0.41083403151078457,1.8055070103834066,-2.3322980149244854,-2.36321729379362,0.0
73,1.5625995500341663,1.3281352246897002,2.614633136480638,0.8386112253359848,-0.13091807081076823,-0.3076677291064396,0.0
74,2.2160257004670374,1.7975666214410815,-0.7832473828897513,-0.2973917451990902,-0.0667835032567865,-0.38048887053198577,0.0
75,2.3251428144279878,-1.9312950139968112,-1.768333833152865,-2.4696866250448855,-1.1643367536567686,1.4430814906950502,0.0
76,0.1994347327411834,-1.4320721601785626,0.6337282237799222,0.9387381990016426,0.16601044248318075,-3.645386516441885,0.0
77,0.1918893968009927,-1.4495206811269599,-2.3175176558722144,-0.3218649131392777,2.7252902548321742,-1.754953588514664,0.0
